"nameLast","nameFirst","playerID","lgID","Age","year","reliability","mIP","mW","mL","mSV","mH","mR","mER","bsrER","ERA","mHR","mSO","mBB","mIBB","mHBP","mWP","mBK"
"James","Mike","jamesmi01","NL",35,2002,0.45,49.00,2.00,3.00,1.00,49.00,26.00,24.00,25.00,4.50,7.00,37.00,20.00,2.00,3.00,2.00,0.00
"Jackson","Mike","jacksmi02","NL",38,2002,0.51,59.00,4.00,3.00,7.00,59.00,31.00,30.00,30.00,4.58,10.00,43.00,21.00,2.00,2.00,2.00,0.00
"Irabu","Hideki","irabuhi01","NL",33,2002,0.55,71.00,4.00,5.00,0.00,78.00,41.00,39.00,38.00,4.88,10.00,59.00,21.00,1.00,2.00,4.00,1.00
"Hutchinson","Chad","hutchch01","NL",25,2002,0.04,27.00,1.00,1.00,0.00,28.00,16.00,15.00,14.00,4.83,4.00,21.00,11.00,1.00,1.00,1.00,0.00
"Hoffman","Trevor","hoffmtr01","NL",35,2002,0.60,62.00,3.00,4.00,30.00,55.00,28.00,25.00,25.00,3.63,8.00,60.00,18.00,3.00,1.00,3.00,0.00
"Hinchliffe","Brett","hinchbr01","NL",28,2002,0.13,40.00,2.00,3.00,0.00,43.00,25.00,23.00,22.00,5.06,6.00,30.00,16.00,1.00,2.00,2.00,0.00
"Jodie","Brett","jodiebr01","NL",25,2002,0.22,51.00,2.00,3.00,0.00,50.00,28.00,26.00,27.00,4.68,9.00,37.00,20.00,2.00,2.00,2.00,0.00
"Hernandez","Livan","hernali01","NL",27,2002,0.84,197.00,12.00,11.00,0.00,213.00,106.00,97.00,97.00,4.43,21.00,137.00,65.00,5.00,4.00,5.00,0.00
"Johnson","Mike","johnsmi02","NL",27,2002,0.48,49.00,2.00,3.00,0.00,50.00,29.00,27.00,27.00,4.96,8.00,38.00,20.00,1.00,3.00,3.00,0.00
"Hermanson","Dustin","hermadu01","NL",30,2002,0.82,173.00,11.00,11.00,1.00,180.00,96.00,85.00,89.00,4.53,25.00,110.00,61.00,4.00,6.00,5.00,0.00
"Herges","Matt","hergema01","NL",32,2002,0.67,87.00,7.00,5.00,1.00,84.00,38.00,35.00,39.00,3.83,8.00,65.00,33.00,6.00,5.00,3.00,0.00
"Heredia","Felix","heredfe01","NL",27,2002,0.51,48.00,3.00,2.00,1.00,48.00,28.00,25.00,24.00,4.59,6.00,41.00,20.00,2.00,2.00,3.00,0.00
"Haynes","Jimmy","hayneji01","NL",30,2002,0.80,164.00,9.00,13.00,0.00,175.00,97.00,90.00,88.00,4.88,20.00,103.00,72.00,11.00,5.00,7.00,0.00
"Harnisch","Pete","harnipe01","NL",36,2002,0.68,91.00,5.00,5.00,0.00,95.00,50.00,46.00,48.00,4.65,15.00,57.00,31.00,2.00,2.00,5.00,0.00
"Hampton","Mike","hamptmi01","NL",30,2002,0.83,183.00,13.00,9.00,0.00,184.00,95.00,84.00,88.00,4.23,19.00,126.00,73.00,5.00,7.00,7.00,0.00
"Hamilton","Joey","hamiljo02","NL",32,2002,0.69,132.00,7.00,9.00,0.00,155.00,81.00,76.00,77.00,5.22,18.00,92.00,46.00,2.00,5.00,5.00,0.00
"Hackman","Luther","hackmlu01","NL",28,2002,0.32,44.00,2.00,3.00,1.00,42.00,24.00,23.00,22.00,4.60,7.00,32.00,18.00,1.00,2.00,1.00,0.00
"Guzman","Geraldo","guzmage01","NL",30,2002,0.36,54.00,3.00,3.00,0.00,54.00,29.00,27.00,26.00,4.42,7.00,42.00,19.00,2.00,2.00,2.00,0.00
"Grilli","Jason","grillja01","NL",26,2002,0.26,69.00,4.00,4.00,0.00,71.00,38.00,36.00,36.00,4.70,10.00,51.00,25.00,2.00,4.00,2.00,0.00
"Alfonseca","Antonio","alfonan01","NL",30,2002,0.60,63.00,4.00,4.00,23.00,66.00,29.00,26.00,31.00,4.07,7.00,44.00,20.00,3.00,3.00,2.00,0.00
"Herndon","Junior","herndju01","NL",24,2002,0.32,70.00,4.00,6.00,0.00,74.00,42.00,38.00,37.00,4.82,8.00,45.00,30.00,4.00,3.00,2.00,0.00
"Koplove","Mike","koplomi01","NL",26,2002,0.10,30.00,2.00,2.00,0.00,29.00,16.00,14.00,15.00,4.35,4.00,26.00,12.00,1.00,2.00,1.00,0.00
"Lloyd","Graeme","lloydgr01","NL",35,2002,0.51,60.00,5.00,4.00,1.00,61.00,32.00,29.00,29.00,4.35,7.00,42.00,20.00,2.00,4.00,1.00,0.00
"Lira","Felipe","lirafe01","NL",30,2002,0.45,42.00,2.00,3.00,0.00,48.00,26.00,23.00,23.00,4.93,5.00,28.00,14.00,2.00,2.00,1.00,0.00
"Linebrink","Scott","linebsc01","NL",26,2002,0.17,31.00,1.00,1.00,0.00,31.00,16.00,15.00,15.00,4.35,4.00,24.00,12.00,1.00,2.00,1.00,0.00
"Lincoln","Mike","lincomi01","NL",27,2002,0.47,54.00,3.00,4.00,0.00,56.00,30.00,28.00,28.00,4.67,8.00,37.00,19.00,1.00,3.00,2.00,0.00
"Ligtenberg","Kerry","ligteke01","NL",31,2002,0.52,60.00,3.00,3.00,4.00,55.00,27.00,25.00,27.00,3.90,7.00,52.00,25.00,5.00,1.00,2.00,0.00
"Lieber","Jon","liebejo01","NL",32,2002,0.84,201.00,13.00,8.00,0.00,201.00,97.00,90.00,88.00,3.99,26.00,148.00,43.00,4.00,7.00,3.00,1.00
"Levrault","Allen","levraal01","NL",25,2002,0.61,112.00,6.00,8.00,0.00,116.00,69.00,65.00,61.00,5.06,18.00,78.00,46.00,5.00,5.00,2.00,1.00
"Leskanic","Curt","leskacu01","NL",34,2002,0.63,67.00,4.00,4.00,9.00,62.00,31.00,29.00,32.00,4.10,8.00,59.00,31.00,4.00,3.00,3.00,0.00
"Leiter","Mark","leitema01","NL",39,2002,0.29,48.00,3.00,2.00,0.00,48.00,25.00,23.00,24.00,4.41,7.00,35.00,16.00,2.00,2.00,2.00,0.00
"Leiter","Al","leiteal01","NL",37,2002,0.82,174.00,11.00,9.00,0.00,165.00,79.00,70.00,75.00,3.75,18.00,142.00,56.00,4.00,7.00,5.00,1.00
"Jimenez","Jose","jimenjo01","NL",29,2002,0.64,62.00,4.00,3.00,10.00,61.00,32.00,30.00,29.00,4.28,6.00,45.00,23.00,3.00,3.00,4.00,0.00
"Lawrence","Brian","lawrebr02","NL",26,2002,0.56,102.00,5.00,5.00,0.00,96.00,49.00,43.00,43.00,3.79,11.00,78.00,33.00,4.00,4.00,2.00,0.00
"Gordon","Tom","gordoto01","NL",35,2002,0.37,48.00,2.00,3.00,15.00,44.00,24.00,22.00,21.00,4.03,6.00,48.00,18.00,2.00,2.00,2.00,0.00
"Kolb","Brandon","kolbbr01","NL",29,2002,0.18,31.00,1.00,2.00,0.00,33.00,20.00,18.00,18.00,5.23,5.00,25.00,14.00,1.00,1.00,2.00,0.00
"Knotts","Gary","knottga01","NL",25,2002,0.06,45.00,2.00,3.00,0.00,45.00,24.00,22.00,22.00,4.40,6.00,38.00,16.00,2.00,3.00,1.00,0.00
"Knott","Eric","knotter01","NL",28,2002,0.05,39.00,2.00,2.00,0.00,40.00,23.00,18.00,19.00,4.27,5.00,31.00,14.00,1.00,2.00,1.00,0.00
"Kline","Steve","klinest02","NL",30,2002,0.63,71.00,3.00,4.00,7.00,64.00,28.00,26.00,29.00,3.49,7.00,56.00,25.00,4.00,3.00,2.00,0.00
"King","Ray","kingra01","NL",28,2002,0.47,55.00,2.00,3.00,0.00,51.00,25.00,23.00,24.00,3.85,6.00,44.00,22.00,4.00,2.00,2.00,0.00
"Kim","Byung-Hyun","kimby01","NL",23,2002,0.63,81.00,5.00,5.00,12.00,60.00,35.00,33.00,31.00,3.56,9.00,93.00,36.00,3.00,6.00,4.00,1.00
"Kile","Darryl","kileda01","NL",34,2002,0.83,197.00,13.00,10.00,0.00,198.00,92.00,86.00,94.00,4.11,25.00,153.00,61.00,3.00,10.00,7.00,1.00
"Karsay","Steve","karsast01","NL",30,2002,0.65,77.00,4.00,5.00,8.00,70.00,31.00,28.00,31.00,3.45,7.00,69.00,25.00,7.00,2.00,3.00,0.00
"Karnuth","Jason","karnuja01","NL",26,2002,0.05,27.00,1.00,1.00,0.00,27.00,14.00,13.00,14.00,4.50,4.00,21.00,11.00,1.00,1.00,1.00,0.00
"Jones","Bobby","jonesbo03","NL",32,2002,0.78,172.00,9.00,12.00,0.00,202.00,107.00,94.00,97.00,5.00,28.00,106.00,44.00,5.00,5.00,3.00,0.00
"Johnson","Randy","johnsra05","NL",39,2002,0.85,209.00,15.00,7.00,0.00,170.00,74.00,66.00,74.00,3.01,20.00,276.00,61.00,3.00,11.00,6.00,1.00
"Lee","David","leeda01","NL",29,2002,0.44,50.00,2.00,2.00,0.00,51.00,25.00,23.00,27.00,4.50,7.00,41.00,23.00,1.00,4.00,2.00,0.00
"Perez","Yorkis","perezyo01","NL",35,2002,0.22,27.00,2.00,1.00,0.00,28.00,15.00,14.00,15.00,4.83,4.00,22.00,11.00,1.00,1.00,2.00,0.00
"Perez","Carlos","perezca01","NL",31,2002,0.59,67.00,3.00,4.00,0.00,78.00,41.00,38.00,39.00,5.17,11.00,39.00,20.00,1.00,4.00,2.00,0.00
"Parra","Jose","parrajo01","NL",30,2002,0.08,38.00,2.00,2.00,0.00,39.00,21.00,19.00,19.00,4.50,5.00,30.00,15.00,1.00,2.00,1.00,0.00
"Palacios","Vicente","palacvi01","NL",39,2002,0.07,26.00,1.00,2.00,0.00,27.00,15.00,13.00,14.00,4.67,4.00,20.00,10.00,1.00,1.00,1.00,0.00
"Anderson","Brian","anderbr02","NL",30,2002,0.78,141.00,7.00,7.00,0.00,152.00,78.00,70.00,72.00,4.53,24.00,77.00,32.00,4.00,3.00,2.00,1.00
"Poole","Jim","pooleji02","NL",36,2002,0.18,26.00,1.00,1.00,0.00,29.00,15.00,14.00,15.00,5.02,4.00,19.00,10.00,1.00,1.00,1.00,0.00
"O'Connor","Brian","oconnbr01","NL",25,2002,0.08,32.00,2.00,2.00,0.00,31.00,17.00,15.00,15.00,4.22,4.00,25.00,13.00,1.00,1.00,2.00,0.00
"Norton","Phil","nortoph01","NL",26,2002,0.06,61.00,3.00,4.00,0.00,62.00,34.00,31.00,31.00,4.57,9.00,48.00,23.00,2.00,2.00,2.00,0.00
"Rigby","Brad","rigbybr01","NL",29,2002,0.29,26.00,1.00,1.00,0.00,29.00,16.00,14.00,15.00,5.02,4.00,18.00,10.00,1.00,2.00,1.00,0.00
"Reyes","Carlos","reyesca01","NL",33,2002,0.33,28.00,1.00,2.00,0.00,28.00,15.00,14.00,14.00,4.50,4.00,21.00,10.00,1.00,1.00,2.00,0.00
"Ramirez","Hector","ramirhe01","NL",31,2002,0.13,26.00,1.00,2.00,0.00,26.00,14.00,13.00,13.00,4.50,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Rain","Steve","rainst01","NL",27,2002,0.30,30.00,2.00,2.00,0.00,30.00,16.00,15.00,15.00,4.50,4.00,26.00,12.00,1.00,1.00,2.00,0.00
"Powell","Jeremy","powelje01","NL",26,2002,0.36,50.00,2.00,3.00,0.00,52.00,29.00,26.00,26.00,4.68,7.00,36.00,18.00,1.00,2.00,2.00,0.00
"Nathan","Joe","nathajo01","NL",28,2002,0.51,60.00,4.00,3.00,0.00,58.00,33.00,30.00,30.00,4.50,8.00,44.00,27.00,2.00,2.00,3.00,0.00
"Lopez","Rodrigo","lopezro01","NL",27,2002,0.16,62.00,3.00,4.00,0.00,67.00,36.00,34.00,34.00,4.94,9.00,48.00,24.00,2.00,2.00,2.00,0.00
"Masaoka","Onan","masaoon01","NL",25,2002,0.31,28.00,1.00,1.00,0.00,25.00,14.00,13.00,12.00,4.02,3.00,24.00,12.00,1.00,1.00,1.00,0.00
"Mairena","Oswaldo","maireos01","NL",27,2002,0.01,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Maddux","Mike","maddumi01","NL",41,2002,0.30,28.00,1.00,2.00,0.00,29.00,15.00,14.00,15.00,4.66,4.00,20.00,10.00,1.00,2.00,1.00,0.00
"Busby","Mike","busbymi01","NL",30,2002,0.06,25.00,1.00,1.00,0.00,25.00,14.00,13.00,12.00,4.50,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Luebbers","Larry","luebbla01","NL",33,2002,0.24,37.00,2.00,2.00,0.00,38.00,20.00,19.00,19.00,4.62,5.00,25.00,14.00,2.00,2.00,2.00,0.00
"Moraga","David","moragda01","NL",27,2002,0.02,25.00,1.00,1.00,0.00,26.00,15.00,14.00,13.00,4.86,3.00,20.00,9.00,1.00,1.00,1.00,0.00
"Montgomery","Steve","montgst01","NL",32,2002,0.22,26.00,1.00,2.00,0.00,25.00,13.00,12.00,13.00,4.33,4.00,20.00,10.00,1.00,1.00,1.00,0.00
"Nation","Joey","natiojo01","NL",24,2002,0.08,61.00,3.00,4.00,0.00,59.00,32.00,30.00,29.00,4.35,8.00,49.00,23.00,2.00,3.00,2.00,0.00
"Miller","Trever","milletr02","NL",29,2002,0.24,27.00,1.00,1.00,0.00,29.00,16.00,15.00,15.00,5.00,4.00,21.00,11.00,1.00,2.00,1.00,0.00
"McMichael","Greg","mcmicgr01","NL",36,2002,0.20,27.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.33,4.00,20.00,10.00,2.00,1.00,1.00,0.00
"McGlinchy","Kevin","mcglike01","NL",25,2002,0.25,26.00,2.00,1.00,0.00,25.00,12.00,11.00,12.00,3.98,3.00,22.00,10.00,2.00,1.00,1.00,0.00
"Molina","Gabe","molinga01","NL",27,2002,0.17,27.00,1.00,1.00,0.00,28.00,16.00,14.00,14.00,4.67,4.00,20.00,11.00,1.00,1.00,1.00,0.00
"Tucker","T.J.","tucketj01","NL",24,2002,0.05,61.00,3.00,4.00,0.00,60.00,33.00,31.00,30.00,4.50,9.00,47.00,22.00,2.00,2.00,3.00,0.00
"Whisenant","Matt","whisema01","NL",31,2002,0.27,27.00,2.00,2.00,0.00,26.00,15.00,13.00,13.00,4.33,3.00,20.00,12.00,1.00,1.00,2.00,0.00
"Wainhouse","Dave","wainhda01","NL",35,2002,0.15,26.00,1.00,1.00,0.00,28.00,15.00,14.00,14.00,4.85,4.00,19.00,10.00,1.00,1.00,1.00,0.00
"Villegas","Ismael","villeis01","NL",26,2002,0.02,25.00,1.00,1.00,0.00,25.00,14.00,13.00,13.00,4.68,4.00,20.00,9.00,1.00,1.00,1.00,0.00
"Ainsworth","Kurt","ainswku01","NL",24,2002,0.02,26.00,1.00,1.00,0.00,25.00,14.00,13.00,12.00,4.33,3.00,21.00,10.00,1.00,1.00,1.00,0.00
"Adams","Terry","adamste01","NL",29,2002,0.73,124.00,9.00,7.00,2.00,124.00,62.00,57.00,56.00,4.10,10.00,100.00,44.00,2.00,3.00,6.00,1.00
"Acevedo","Juan","aceveju01","NL",32,2002,0.63,65.00,3.00,5.00,0.00,67.00,35.00,31.00,33.00,4.43,8.00,46.00,27.00,6.00,2.00,2.00,0.00
"Acevedo","Jose","acevejo01","NL",25,2002,0.52,108.00,6.00,7.00,0.00,108.00,62.00,58.00,54.00,4.67,16.00,82.00,38.00,3.00,4.00,4.00,0.00
"Young","Danny","youngda01","NL",31,2002,0.02,25.00,1.00,2.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,10.00,1.00,1.00,1.00,0.00
"Williams","Matt","willima06","NL",31,2002,0.06,26.00,1.00,1.00,0.00,26.00,14.00,13.00,14.00,4.67,4.00,20.00,11.00,1.00,1.00,1.00,0.00
"Skrmetta","Matt","skrmema01","NL",30,2002,0.10,26.00,2.00,2.00,0.00,27.00,16.00,15.00,14.00,5.02,4.00,20.00,10.00,1.00,1.00,1.00,0.00
"Serafini","Dan","serafda01","NL",28,2002,0.42,45.00,2.00,3.00,0.00,49.00,26.00,24.00,25.00,4.90,6.00,29.00,17.00,2.00,2.00,2.00,0.00
"Schrenk","Steve","schrest01","NL",34,2002,0.27,28.00,2.00,2.00,0.00,28.00,16.00,15.00,14.00,4.66,4.00,22.00,11.00,1.00,2.00,1.00,0.00
"Slocumb","Heathcliff","slocuhe01","NL",36,2002,0.43,32.00,1.00,2.00,0.00,32.00,17.00,16.00,16.00,4.50,4.00,25.00,14.00,2.00,1.00,1.00,0.00
"Santana","Julio","santaju01","NL",29,2002,0.41,37.00,1.00,2.00,0.00,37.00,22.00,20.00,19.00,4.74,5.00,29.00,15.00,1.00,2.00,1.00,0.00
"Roque","Rafael","roquera01","NL",30,2002,0.26,32.00,1.00,2.00,0.00,33.00,18.00,17.00,17.00,4.78,5.00,25.00,13.00,1.00,1.00,1.00,0.00
"Rodriguez","Jose","rodrijo02","NL",28,2002,0.03,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,20.00,10.00,1.00,1.00,1.00,0.00
"Stevens","Dave","steveda01","NL",32,2002,0.05,25.00,1.00,1.00,0.00,26.00,14.00,13.00,14.00,4.86,4.00,20.00,10.00,1.00,1.00,1.00,0.00
"Thompson","Mark","thompma01","NL",31,2002,0.23,31.00,2.00,2.00,0.00,31.00,17.00,15.00,16.00,4.50,4.00,24.00,13.00,1.00,2.00,2.00,0.00
"Stull","Everett","stullev01","NL",31,2002,0.25,36.00,2.00,2.00,0.00,36.00,20.00,19.00,19.00,4.75,5.00,28.00,16.00,2.00,2.00,2.00,0.00
"Stottlemyre","Todd","stottto01","NL",37,2002,0.52,70.00,5.00,4.00,0.00,72.00,37.00,35.00,36.00,4.56,11.00,54.00,25.00,2.00,3.00,2.00,0.00
"Stephenson","Garrett","stephga01","NL",30,2002,0.65,77.00,5.00,4.00,0.00,78.00,39.00,36.00,37.00,4.27,11.00,53.00,24.00,1.00,3.00,2.00,0.00
"Spradlin","Jerry","spradje01","NL",35,2002,0.47,34.00,2.00,2.00,1.00,36.00,20.00,18.00,18.00,4.76,4.00,27.00,13.00,2.00,2.00,1.00,0.00
"Spencer","Stan","spencst02","NL",34,2002,0.34,64.00,3.00,4.00,0.00,65.00,36.00,32.00,33.00,4.57,10.00,51.00,23.00,2.00,3.00,2.00,1.00
"Spencer","Sean","spencse01","NL",27,2002,0.05,26.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.50,3.00,20.00,10.00,1.00,1.00,2.00,0.00
"Sparks","Steve","sparkst02","NL",27,2002,0.03,25.00,1.00,1.00,0.00,25.00,13.00,12.00,12.00,4.32,3.00,20.00,10.00,1.00,1.00,1.00,0.00
"Snyder","John","snydejo02","NL",28,2002,0.59,73.00,3.00,5.00,0.00,79.00,46.00,42.00,40.00,5.05,9.00,48.00,31.00,4.00,4.00,4.00,0.00
"Smith","Brian","smithbr03","NL",30,2002,0.03,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,20.00,9.00,1.00,1.00,1.00,0.00
